"instrument_key","exchange_token","tradingsymbol","name","last_price","expiry","strike","tick_size","lot_size","instrument_type","option_type","exchange"
"BCD_FO|2166570","2166570","EURINR25MAR90.25CE","EURINR","0.0","2025-03-27","90.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085227","1085227","754GS203625JAN106.75CE","754GS2036","0.0","2025-01-30","106.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2166572","2166572","GBPINR25MAR101.75CE","GBPINR","0.0","2025-03-27","101.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085229","1085229","754GS203625JAN107CE","754GS2036","0.0","2025-01-30","107.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085230","1085230","754GS203625JAN107PE","754GS2036","0.0","2025-01-30","107.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085231","1085231","754GS203625JAN107.25CE","754GS2036","0.0","2025-01-30","107.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101040","2101040","GBPINR25JUN106.5PE","GBPINR","0.0","2025-06-26","106.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101041","2101041","GBPINR25JUN108PE","GBPINR","0.0","2025-06-26","108.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085234","1085234","741GS203625JAN104PE","741GS2036","0.0","2025-01-30","104.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085235","1085235","741GS203625JAN103.75CE","741GS2036","0.0","2025-01-30","103.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085236","1085236","741GS203625JAN103.75PE","741GS2036","0.0","2025-01-30","103.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085237","1085237","741GS203625JAN103.5CE","741GS2036","0.0","2025-01-30","103.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2166582","2166582","GBPINR25MAR103.25CE","GBPINR","0.0","2025-03-27","103.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085239","1085239","741GS203625JAN103.25CE","741GS2036","0.0","2025-01-30","103.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085240","1085240","741GS203625JAN103.25PE","741GS2036","0.0","2025-01-30","103.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101049","2101049","GBPINR25JUN106.5CE","GBPINR","0.0","2025-06-26","106.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101050","2101050","JPYINR25JUN55.5PE","JPYINR","0.0","2025-06-26","55.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101051","2101051","GBPINR25JUN108CE","GBPINR","0.0","2025-06-26","108.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101052","2101052","JPYINR25JUN57PE","JPYINR","0.0","2025-06-26","57.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085245","1085245","741GS203625JAN102.5CE","741GS2036","0.0","2025-01-30","102.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085246","1085246","741GS203625JAN102.5PE","741GS2036","0.0","2025-01-30","102.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085247","1085247","741GS203625JAN102.25CE","741GS2036","0.0","2025-01-30","102.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085248","1085248","741GS203625JAN102.25PE","741GS2036","0.0","2025-01-30","102.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085249","1085249","741GS203625JAN104.25CE","741GS2036","0.0","2025-01-30","104.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085250","1085250","741GS203625JAN104.25PE","741GS2036","0.0","2025-01-30","104.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085251","1085251","741GS203625JAN104.5CE","741GS2036","0.0","2025-01-30","104.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101060","2101060","JPYINR25JUN55.5CE","JPYINR","0.0","2025-06-26","55.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101061","2101061","JPYINR25JUN57CE","JPYINR","0.0","2025-06-26","57.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085254","1085254","741GS203625JAN104.75PE","741GS2036","0.0","2025-01-30","104.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085255","1085255","741GS203625JAN105CE","741GS2036","0.0","2025-01-30","105.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101064","2101064","EURINR25JUN93.5PE","EURINR","0.0","2025-06-26","93.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2166601","2166601","JPYINR25MAR54.75CE","JPYINR","0.0","2025-03-27","54.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085258","1085258","741GS203625JAN105.25PE","741GS2036","0.0","2025-01-30","105.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101067","2101067","EURINR25JUN95PE","EURINR","0.0","2025-06-26","95.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101068","2101068","GBPINR25JUN106PE","GBPINR","0.0","2025-06-26","106.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085261","1085261","741GS203625JAN105.75CE","741GS2036","0.0","2025-01-30","105.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085262","1085262","741GS203625JAN105.75PE","741GS2036","0.0","2025-01-30","105.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085263","1085263","741GS203625JAN106CE","741GS2036","0.0","2025-01-30","106.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085264","1085264","741GS203625JAN106PE","741GS2036","0.0","2025-01-30","106.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085265","1085265","741GS203625JAN106.25CE","741GS2036","0.0","2025-01-30","106.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085266","1085266","741GS203625JAN106.25PE","741GS2036","0.0","2025-01-30","106.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085267","1085267","726GS203325JAN102.25CE","726GS2033","0.0","2025-01-30","102.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101076","2101076","EURINR25JUN93.5CE","EURINR","0.0","2025-06-26","93.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085269","1085269","726GS203325JAN102CE","726GS2033","0.0","2025-01-30","102.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101078","2101078","EURINR25JUN95CE","EURINR","0.0","2025-06-26","95.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101079","2101079","JPYINR25JUN53.5PE","JPYINR","0.0","2025-06-26","53.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101080","2101080","GBPINR25JUN109.25PE","GBPINR","0.0","2025-06-26","109.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101081","2101081","GBPINR25JUN106CE","GBPINR","0.0","2025-06-26","106.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101082","2101082","JPYINR25JUN55PE","JPYINR","0.0","2025-06-26","55.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085275","1085275","726GS203325JAN101.25CE","726GS2033","0.0","2025-01-30","101.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2166620","2166620","JPYINR25MAR56.25CE","JPYINR","0.0","2025-03-27","56.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085277","1085277","726GS203325JAN101CE","726GS2033","0.0","2025-01-30","101.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085278","1085278","726GS203325JAN101PE","726GS2033","0.0","2025-01-30","101.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085279","1085279","726GS203325JAN100.75CE","726GS2033","0.0","2025-01-30","100.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085280","1085280","726GS203325JAN100.75PE","726GS2033","0.0","2025-01-30","100.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085281","1085281","726GS203325JAN100.5CE","726GS2033","0.0","2025-01-30","100.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085282","1085282","726GS203325JAN100.5PE","726GS2033","0.0","2025-01-30","100.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085283","1085283","726GS203325JAN102.5CE","726GS2033","0.0","2025-01-30","102.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101092","2101092","JPYINR25JUN53.5CE","JPYINR","0.0","2025-06-26","53.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101093","2101093","GBPINR25JUN109.25CE","GBPINR","0.0","2025-06-26","109.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101094","2101094","JPYINR25JUN55CE","JPYINR","0.0","2025-06-26","55.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101095","2101095","EURINR25JUN91.5PE","EURINR","0.0","2025-06-26","91.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101096","2101096","EURINR25JUN93PE","EURINR","0.0","2025-06-26","93.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085289","1085289","726GS203325JAN103.25CE","726GS2033","0.0","2025-01-30","103.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085257","1085257","741GS203625JAN105.25CE","741GS2036","0.0","2025-01-30","105.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2166635","2166635","EURINR25MAR92.75PE","EURINR","0.0","2025-03-27","92.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085292","1085292","726GS203325JAN103.5PE","726GS2033","0.0","2025-01-30","103.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085293","1085293","726GS203325JAN103.75CE","726GS2033","0.0","2025-01-30","103.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085294","1085294","726GS203325JAN103.75PE","726GS2033","0.0","2025-01-30","103.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101103","2101103","JPYINR25JUN57.5PE","JPYINR","0.0","2025-06-26","57.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085296","1085296","726GS203325JAN104PE","726GS2033","0.0","2025-01-30","104.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2166641","2166641","EURINR25MAR94.25PE","EURINR","0.0","2025-03-27","94.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085298","1085298","726GS203325JAN104.25PE","726GS2033","0.0","2025-01-30","104.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101107","2101107","EURINR25JUN91.5CE","EURINR","0.0","2025-06-26","91.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085300","1085300","726GS203325JAN104.5PE","726GS2033","0.0","2025-01-30","104.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2166645","2166645","GBPINR25MAR105.75PE","GBPINR","0.0","2025-03-27","105.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101110","2101110","EURINR25JUN93CE","EURINR","0.0","2025-06-26","93.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101111","2101111","JPYINR25JUN51.5PE","JPYINR","0.0","2025-06-26","51.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101112","2101112","GBPINR25JUN107.25PE","GBPINR","0.0","2025-06-26","107.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101113","2101113","JPYINR25JUN53PE","JPYINR","0.0","2025-06-26","53.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085306","1085306","718GS203325JAN101.25PE","718GS2033","0.0","2025-01-30","101.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085307","1085307","718GS203325JAN101CE","718GS2033","0.0","2025-01-30","101.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085308","1085308","718GS203325JAN101PE","718GS2033","0.0","2025-01-30","101.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101117","2101117","JPYINR25JUN57.5CE","JPYINR","0.0","2025-06-26","57.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085310","1085310","718GS203325JAN100.75PE","718GS2033","0.0","2025-01-30","100.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085311","1085311","718GS203325JAN100.5CE","718GS2033","0.0","2025-01-30","100.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085312","1085312","718GS203325JAN100.5PE","718GS2033","0.0","2025-01-30","100.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101121","2101121","GBPINR25JUN105.75CE","GBPINR","0.0","2025-06-26","105.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101122","2101122","JPYINR25JUN51.5CE","JPYINR","0.0","2025-06-26","51.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101123","2101123","GBPINR25JUN107.25CE","GBPINR","0.0","2025-06-26","107.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101124","2101124","JPYINR25JUN53CE","JPYINR","0.0","2025-06-26","53.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101125","2101125","EURINR25JUN91PE","EURINR","0.0","2025-06-26","91.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085318","1085318","718GS203325JAN102PE","718GS2033","0.0","2025-01-30","102.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085319","1085319","718GS203325JAN102.25CE","718GS2033","0.0","2025-01-30","102.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101128","2101128","GBPINR25JUN109.75PE","GBPINR","0.0","2025-06-26","109.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085321","1085321","718GS203325JAN102.5CE","718GS2033","0.0","2025-01-30","102.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085322","1085322","718GS203325JAN102.5PE","718GS2033","0.0","2025-01-30","102.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085323","1085323","718GS203325JAN102.75CE","718GS2033","0.0","2025-01-30","102.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085324","1085324","718GS203325JAN102.75PE","718GS2033","0.0","2025-01-30","102.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101133","2101133","EURINR25JUN91CE","EURINR","0.0","2025-06-26","91.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101134","2101134","GBPINR25JUN105.25PE","GBPINR","0.0","2025-06-26","105.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085327","1085327","718GS203325JAN103.25CE","718GS2033","0.0","2025-01-30","103.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085328","1085328","718GS203325JAN103.25PE","718GS2033","0.0","2025-01-30","103.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085329","1085329","718GS203325JAN103.5CE","718GS2033","0.0","2025-01-30","103.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101138","2101138","GBPINR25JUN109.75CE","GBPINR","0.0","2025-06-26","109.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085331","1085331","718GS203325JAN103.75CE","718GS2033","0.0","2025-01-30","103.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085332","1085332","718GS203325JAN103.75PE","718GS2033","0.0","2025-01-30","103.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085333","1085333","718GS203325JAN104CE","718GS2033","0.0","2025-01-30","104.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085334","1085334","718GS203325JAN104PE","718GS2033","0.0","2025-01-30","104.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101143","2101143","GBPINR25JUN105.25CE","GBPINR","0.0","2025-06-26","105.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085336","1085336","723GS203925JAN103PE","723GS2039","0.0","2025-01-30","103.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085337","1085337","723GS203925JAN102.75CE","723GS2039","0.0","2025-01-30","102.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085338","1085338","723GS203925JAN102.75PE","723GS2039","0.0","2025-01-30","102.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085339","1085339","723GS203925JAN102.5CE","723GS2039","0.0","2025-01-30","102.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2148568","2148568","754GS203624DEC105PE","754GS2036","0.0","2024-12-26","105.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101149","2101149","GBPINR25JUN107.75PE","GBPINR","0.0","2025-06-26","107.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085342","1085342","723GS203925JAN102.25PE","723GS2039","0.0","2025-01-30","102.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085343","1085343","723GS203925JAN102CE","723GS2039","0.0","2025-01-30","102.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085344","1085344","723GS203925JAN102PE","723GS2039","0.0","2025-01-30","102.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085345","1085345","723GS203925JAN101.75CE","723GS2039","0.0","2025-01-30","101.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101154","2101154","EURINR25JUN90.75PE","EURINR","0.0","2025-06-26","90.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085347","1085347","723GS203925JAN101.5CE","723GS2039","0.0","2025-01-30","101.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101156","2101156","EURINR25JUN92.25PE","EURINR","0.0","2025-06-26","92.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085349","1085349","723GS203925JAN101.25CE","723GS2039","0.0","2025-01-30","101.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085350","1085350","723GS203925JAN101.25PE","723GS2039","0.0","2025-01-30","101.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085351","1085351","723GS203925JAN103.25CE","723GS2039","0.0","2025-01-30","103.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085352","1085352","723GS203925JAN103.25PE","723GS2039","0.0","2025-01-30","103.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085353","1085353","723GS203925JAN103.5CE","723GS2039","0.0","2025-01-30","103.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101162","2101162","GBPINR25JUN107.75CE","GBPINR","0.0","2025-06-26","107.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101163","2101163","JPYINR25JUN56.75PE","JPYINR","0.0","2025-06-26","56.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085356","1085356","723GS203925JAN103.75PE","723GS2039","0.0","2025-01-30","103.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101165","2101165","JPYINR25JUN58.25PE","JPYINR","0.0","2025-06-26","58.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085358","1085358","723GS203925JAN104PE","723GS2039","0.0","2025-01-30","104.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085359","1085359","723GS203925JAN104.25CE","723GS2039","0.0","2025-01-30","104.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101168","2101168","EURINR25JUN90.75CE","EURINR","0.0","2025-06-26","90.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085361","1085361","723GS203925JAN104.5CE","723GS2039","0.0","2025-01-30","104.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101170","2101170","EURINR25JUN92.25CE","EURINR","0.0","2025-06-26","92.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085363","1085363","723GS203925JAN104.75CE","723GS2039","0.0","2025-01-30","104.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085364","1085364","723GS203925JAN104.75PE","723GS2039","0.0","2025-01-30","104.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085365","1085365","723GS203925JAN105CE","723GS2039","0.0","2025-01-30","105.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085366","1085366","723GS203925JAN105PE","723GS2039","0.0","2025-01-30","105.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085367","1085367","723GS203925JAN105.25CE","723GS2039","0.0","2025-01-30","105.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085368","1085368","723GS203925JAN105.25PE","723GS2039","0.0","2025-01-30","105.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101177","2101177","JPYINR25JUN56.75CE","JPYINR","0.0","2025-06-26","56.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101178","2101178","JPYINR25JUN58.25CE","JPYINR","0.0","2025-06-26","58.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085371","1085371","718GS203725JAN102CE","718GS2037","0.0","2025-01-30","102.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085372","1085372","718GS203725JAN102PE","718GS2037","0.0","2025-01-30","102.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085373","1085373","718GS203725JAN101.75CE","718GS2037","0.0","2025-01-30","101.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101182","2101182","EURINR25JUN94.75PE","EURINR","0.0","2025-06-26","94.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085375","1085375","718GS203725JAN101.5CE","718GS2037","0.0","2025-01-30","101.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085376","1085376","718GS203725JAN101.5PE","718GS2037","0.0","2025-01-30","101.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085377","1085377","718GS203725JAN101.25CE","718GS2037","0.0","2025-01-30","101.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085378","1085378","718GS203725JAN101.25PE","718GS2037","0.0","2025-01-30","101.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085379","1085379","718GS203725JAN101CE","718GS2037","0.0","2025-01-30","101.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101188","2101188","EURINR25JUN90.25PE","EURINR","0.0","2025-06-26","90.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085381","1085381","718GS203725JAN100.75CE","718GS2037","0.0","2025-01-30","100.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085382","1085382","718GS203725JAN100.75PE","718GS2037","0.0","2025-01-30","100.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085383","1085383","718GS203725JAN100.5CE","718GS2037","0.0","2025-01-30","100.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085384","1085384","718GS203725JAN100.5PE","718GS2037","0.0","2025-01-30","100.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085385","1085385","718GS203725JAN102.5CE","718GS2037","0.0","2025-01-30","102.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085386","1085386","718GS203725JAN102.5PE","718GS2037","0.0","2025-01-30","102.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101195","2101195","EURINR25JUN94.75CE","EURINR","0.0","2025-06-26","94.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085388","1085388","718GS203725JAN102.75PE","718GS2037","0.0","2025-01-30","102.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101197","2101197","JPYINR25JUN54.75PE","JPYINR","0.0","2025-06-26","54.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101198","2101198","JPYINR25JUN56.25PE","JPYINR","0.0","2025-06-26","56.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085391","1085391","718GS203725JAN103.25CE","718GS2037","0.0","2025-01-30","103.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085392","1085392","718GS203725JAN103.25PE","718GS2037","0.0","2025-01-30","103.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085393","1085393","718GS203725JAN103.5CE","718GS2037","0.0","2025-01-30","103.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101202","2101202","USDINR25JUN83PE","USDINR","0.0","2025-06-26","83.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101203","2101203","EURINR25JUN90.25CE","EURINR","0.0","2025-06-26","90.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085396","1085396","718GS203725JAN103.75PE","718GS2037","0.0","2025-01-30","103.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085397","1085397","718GS203725JAN104CE","718GS2037","0.0","2025-01-30","104.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101206","2101206","GBPINR25JUN110.5PE","GBPINR","0.0","2025-06-26","110.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085399","1085399","718GS203725JAN104.25CE","718GS2037","0.0","2025-01-30","104.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085400","1085400","718GS203725JAN104.25PE","718GS2037","0.0","2025-01-30","104.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085401","1085401","718GS203725JAN104.5CE","718GS2037","0.0","2025-01-30","104.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085402","1085402","718GS203725JAN104.5PE","718GS2037","0.0","2025-01-30","104.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101211","2101211","JPYINR25JUN54.75CE","JPYINR","0.0","2025-06-26","54.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101212","2101212","JPYINR25JUN56.25CE","JPYINR","0.0","2025-06-26","56.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085405","1085405","710GS203425JAN101.25CE","710GS2034","0.0","2025-01-30","101.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085406","1085406","710GS203425JAN101.25PE","710GS2034","0.0","2025-01-30","101.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085407","1085407","710GS203425JAN101CE","710GS2034","0.0","2025-01-30","101.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101216","2101216","EURINR25JUN92.75PE","EURINR","0.0","2025-06-26","92.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101217","2101217","USDINR25JUN83CE","USDINR","0.0","2025-06-26","83.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1085410","1085410","710GS203425JAN100.75PE","710GS2034","0.0","2025-01-30","100.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2101219","2101219","EURINR25JUN94.25PE","EURINR","0.0","2025-06-26","94.25","0.25","1","FUTCUR","FF","BCD_FO"
